tweet_id,tweet_text,label,tvt,cv_fold,tt,tvt2,tvt2_1,tvt2_2,tvt2_3
521788572933062657,now kurds are being killed by the chemical weapons of isis what more excuses do you have to not help us? #kobane URL,unverified,training,1,training,validation,training,training,testting
504304227246538752,audio may have captured michael brown shooting URL,true,validation,1,training,training,validation,training,training
507918114567499776,"al-shabaab leader ahmed abdi godane killed in monday's u.s. airstrike in somalia, pentagon says. URL",true,test,1,training,training,training,training,training
407244865018155008,i can't belive people are comparing paul walker's death to brian from family guy. shows how stupid and ignorant people are.,true,validation,2,training,validation,training,training,testting
693083689098477568,cam newton and steph curry have more in common than just north carolina. here's proof: URL URL,non-rumor,training,2,training,training,training,training,testting
535507913226190849,"if you need to get your data down under, our melbourne data center will make an aussie out of you yet. ≡ URL",false,training,2,training,validation,training,training,training
766452700049473536,"olympics: usain bolt wins 200m gold, staying on track for 3 golds in 3 events at 3 olympics URL URL",non-rumor,training,2,training,training,training,training,validation
693457310824468480,watch @potus's weekly address on giving every student an opportunity to learn through computer science for all: URL,non-rumor,validation,2,training,training,testting,training,testting
555003887753494528,a saudi cleric has declared that the building of snowmen as being anti-islamic. URL,true,training,1,test,training,training,training,training
543443188934250496,"one day, we will see our animals again in the eternity of christ, pope francis said to a boy whose dog died URL",false,test,2,training,training,validation,training,training
653285570383335424,5p!!! hell no!!!!!! #5pbagcharge 😵😵 URL,unverified,training,0,test,training,training,training,training
407167928313081856,fast & furious stars heartbreakingly mourn paul walker's death URL URL,true,training,3,training,training,validation,training,training
707310135291416576,"obama to skip nancy reagan's funeral, as he did scalia's. this time, he'll be attending sxsw: URL",unverified,training,2,training,training,validation,training,training
536540403109879809,a letter written to parents inside all 1970s lego sets😳💯 this is perfect. URL,true,test,1,training,training,validation,training,training
538374385665449985,pregnant #ferguson woman blind after being shot in face by police bean bag URL (video) URL,true,training,1,training,training,validation,training,testting
532275347413544961,sugarhill gang's big bank hank dies at 57 URL URL,true,training,1,training,validation,training,validation,training
692113799546048513,hey. can we take a minute (or all the minutes) to talk about @niallofficial + his glasses? URL URL,non-rumor,training,2,test,training,training,training,testting
524881688825167872,"after speculation that he’s been arrested, banksy debuts new mural in bristol URL URL",false,training,0,training,training,training,training,validation
427944719612915712,ex-marlboro man dies from smoking-related disease URL,true,validation,1,training,training,validation,training,training
765887221736046592,"#whiteliberalproverbs"" i'll have them n*ggers voting democratic for the next two hundred years"". lbj, founder of the modern welfare state",unverified,validation,1,training,training,training,training,testting
761355585724055553,"every summer since taking office, our interns surprised @potus with a birthday card. #tbt to the 1st one from 2009: URL",non-rumor,training,2,test,training,training,training,training
525088864416043008,"it was a long, dark day in ottawa. a timeline of the attack: URL #ottawashooting URL",true,training,1,training,testting,training,training,testting
521717368264093696,kristen stewart: reality: URL demented right-wing fantasy: URL,false,test,3,training,training,training,training,training
567596847330373632,krispy kreme hull is advertising kkk wednesday. i don't know. i do not know. URL,true,test,0,training,training,validation,testting,training
525711899359318016,cdc whistleblower exposes ebola vaccinations containing rfid chips | national report URL via @wpusta,false,training,3,training,training,training,validation,validation
